conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text
1986015319207641405,Wed Nov 05 10:18:45 +0000 2025,9,Kilala nyo ba si Ma am Jeruz? Yung sa review review ng iphone ba yun,1986015319207641405,,,tl,,0,0,0,https://x.com/undefined/status/1986015319207641405,1729335918501457920,,kilala nyo ba si ma am jeruz yung sa review review ng iphone ba yun
1985926281381490845,Wed Nov 05 06:57:31 +0000 2025,3,@vivo_indonesia 1. Hp Batrei Besar 2. Mental kuat dan tangguh 3. Spesifikasi No 1 #PejuangTangguh,1985964679869722874,,vivo_indonesia,in,,0,0,0,https://x.com/undefined/status/1985964679869722874,1659753821252489216,,hp batrei besar mental kuat dan tangguh spesifikasi no pejuangtangguh
1985859865521373325,Wed Nov 05 00:01:02 +0000 2025,2,sch! guys yang pake tab samsung s9 fe buat belajar review dong worth gakk aku kira kira mau beli buat belajar utbk,1985859865521373325,,,in,,0,2,0,https://x.com/undefined/status/1985859865521373325,1201673806156161025,,sch guys yang pake tab samsung s fe buat belajar review dong worth gakk aku kira kira mau beli buat belajar utbk
1985693558737944815,Tue Nov 04 13:00:11 +0000 2025,4,Semenjak ada ipadOS 26 ipad lebih bagus secara OS walaupun spek lainnya agak kentang. Untuk tablet android diharga yg sama kyk ipad a16 banyak pilihannya beragam mau beli yang mana tergantung kebutuhan &amp; preferensi suka android/ipadOS https://t.co/FMgRO1f16U,1985693558737944815,https://pbs.twimg.com/media/G46Zw3Ra8AAyJCv.jpg,,in,,0,2,0,https://x.com/undefined/status/1985693558737944815,1368867277,,semenjak ada ipados ipad lebih bagus secara os walaupun spek lainnya agak kentang untuk tablet android diharga yg sama kyk ipad a banyak pilihannya beragam mau beli yang mana tergantung kebutuhan amp preferensi suka android ipados
1985685727120933305,Tue Nov 04 12:29:04 +0000 2025,2,Depends di 6-9 jutaan ini bener. Storage dan spek iPad harga segitu pelit banget. iPad 9/10/11 worth kok. Tapi Android kalau 2-3 jutaan jangan sentuh Redmi dah Infinix/Motorola/Honor aja HyperOSnya ga ngotak.,1985685727120933305,,,in,,0,1,0,https://x.com/undefined/status/1985685727120933305,1609498387069702145,,depends di jutaan ini bener storage dan spek ipad harga segitu pelit banget ipad worth kok tapi android kalau jutaan jangan sentuh redmi dah infinix motorola honor aja hyperosnya ga ngotak
1985557160491958487,Tue Nov 04 03:58:11 +0000 2025,11,Dulu mandangin HP² ini sambil berhayal Duh mau deh punya hp yang ini itu semuanya . Sampe pas baca halaman yang isinya review liat foto hp yang ukuran asli trus hawanya pengen gunting. https://t.co/a9UpnpY6UK,1985557160491958487,https://pbs.twimg.com/media/G44dtwlbQAAAr52.jpg,,in,,0,3,0,https://x.com/undefined/status/1985557160491958487,1665126206117933056,,dulu mandangin hp ini sambil berhayal duh mau deh punya hp yang ini itu semuanya sampe pas baca halaman yang isinya review liat foto hp yang ukuran asli trus hawanya pengen gunting
1985320557676794255,Mon Nov 03 14:06:32 +0000 2025,1,@GosokCircle Cair nih buzzerRP segitu amat bang cari duit sampe jadi gay denial review dong Iphone 17nya ,1985347869642207616,,GosokCircle,in,,1,2,0,https://x.com/undefined/status/1985347869642207616,1406675192512798726,,cair nih buzzerrp segitu amat bang cari duit sampe jadi gay denial review dong iphone nya
1985329941131809069,Mon Nov 03 12:55:18 +0000 2025,2,pengen beli tab saranin ipad samsung note or whatever dan pertimbangannya dong. Butuh buat coret2 aja sih gk usah high spek,1985329941131809069,,,in,,0,1,0,https://x.com/undefined/status/1985329941131809069,600634886,,pengen beli tab saranin ipad samsung note or whatever dan pertimbangannya dong butuh buat coret aja sih gk usah high spek
1985025459084824957,Sun Nov 02 16:45:24 +0000 2025,2,Teknologi semakin maju spesifikasi motor/mobil yg beredar sekarang pakai standar pemerintah. Kendaraan yg boleh dipasarkan harus begini dan harus begitu. Kenapa sih tak dibuat standarisasi semua kendaraan yg akan diedarkan harus tersemat teknologi GPS tracker ? (HP aja ada,1985025459084824957,,,in,,0,0,0,https://x.com/undefined/status/1985025459084824957,213682020,,teknologi semakin maju spesifikasi motor mobil yg beredar sekarang pakai standar pemerintah kendaraan yg boleh dipasarkan harus begini dan harus begitu kenapa sih tak dibuat standarisasi semua kendaraan yg akan diedarkan harus tersemat teknologi gps tracker hp aja ada
1985000837568172246,Sun Nov 02 15:07:33 +0000 2025,1,tumbas hp Infinix 60i semoga bertahan lama soalnya review orang-orang pada jelek...,1985000837568172246,,,in,,0,1,0,https://x.com/undefined/status/1985000837568172246,1516818649356865536,,tumbas hp infinix i semoga bertahan lama soalnya review orang orang pada jelek
1984861832415158751,Sun Nov 02 13:35:18 +0000 2025,8,@tanyakanrl kalau buat jangka panjang sih mending S24 FE nder. aku gak pernah pake iphone tapi liat review orang orang ke iphone cukup bgt bikin aku yakin buat lebih pilih samsung. memang sih cukup cepet agak panas kalo dipake over tapi worth bgt... apalagi kamera dan fitur zoomnya https://t.co/yXVMqwkVxw,1984977622217236606,https://pbs.twimg.com/media/G4wOj-YbMAAGCSm.jpg,tanyakanrl,in,,0,2,0,https://x.com/undefined/status/1984977622217236606,799379420502835200,,kalau buat jangka panjang sih mending s fe nder aku gak pernah pake iphone tapi liat review orang orang ke iphone cukup bgt bikin aku yakin buat lebih pilih samsung memang sih cukup cepet agak panas kalo dipake over tapi worth bgt apalagi kamera dan fitur zoomnya
1984925654677364994,Sun Nov 02 10:08:48 +0000 2025,6,Di malam Halloween Nessie upload vlog #zonauang bersama Teja review HP Y21d Sekarang dengan dual stereo speaker dan 3d compact design lalu nyebut soal Fadil Imran dan pengalaman lucunya dengan BPJS di akhir pekan Minggu. https://t.co/Z1sEd88hRb https://t.co/xt6AQwfZkI https://t.co/m6AIiXJq2C,1984925654677364994,https://pbs.twimg.com/media/G4vfXRqbkAA8BTe.jpg,,in,,0,0,5,https://x.com/undefined/status/1984925654677364994,4606237164,,di malam halloween nessie upload vlog zonauang bersama teja review hp y d sekarang dengan dual stereo speaker dan d compact design lalu nyebut soal fadil imran dan pengalaman lucunya dengan bpjs di akhir pekan minggu
1984767347920683113,Sat Nov 01 23:39:45 +0000 2025,1,Gue harus siap mental kalo bawa zuan ke toko HP lagi Lebih khatam spek dari salesnya anjir sampe salesnya bilang udah ini masnya besok langsung masuk aja ,1984767347920683113,,,in,,0,0,0,https://x.com/undefined/status/1984767347920683113,1573517492815007744,,gue harus siap mental kalo bawa zuan ke toko hp lagi lebih khatam spek dari salesnya anjir sampe salesnya bilang udah ini masnya besok langsung masuk aja
1984557354038460870,Sat Nov 01 09:45:19 +0000 2025,4,lahhh cheoljun balik duluan ternyata rest well ayankk mam yg banyak &amp; selamat unboxing hp baru https://t.co/VmsbXh2X6y,1984557354038460870,https://pbs.twimg.com/amplify_video_thumb/1984551329982005252/img/_FUHVKx7Smf9T-yz.jpg,,in,,0,2,0,https://x.com/undefined/status/1984557354038460870,1743113688352231424,,lahhh cheoljun balik duluan ternyata rest well ayankk mam yg banyak amp selamat unboxing hp baru
1984499092152861183,Sat Nov 01 05:53:48 +0000 2025,17,hati hati yaa sama akun shopee ini dia penipu jangan tergiur review dan harga murah terus ditawari tf dulu 500k soalnya gak dikirim sama orangnya. aku abis cari cari ada salah satu produk kayaknya bekas toko sebelumnya yg udah ada reviewnya terus diganti iphone soalnya- https://t.co/sfIY8SbDoO,1984499092152861183,https://pbs.twimg.com/media/G4pbZrRbAAApS9b.jpg,,in,,2,3,5,https://x.com/undefined/status/1984499092152861183,1460987143036100614,,hati hati yaa sama akun shopee ini dia penipu jangan tergiur review dan harga murah terus ditawari tf dulu k soalnya gak dikirim sama orangnya aku abis cari cari ada salah satu produk kayaknya bekas toko sebelumnya yg udah ada reviewnya terus diganti iphone soalnya
1984488102014881849,Sat Nov 01 05:32:43 +0000 2025,40,@worksfess Review film buku kuliner wisata dsb. Riset dan wawasan cari di Ipad lalu olah di smartphone buat dijadiin lahan cuan. Kalau mau sustain bikin produk digital via Msha/Lynk/Mayar si Nder.,1984493786169549032,,worksfess,in,,0,0,0,https://x.com/undefined/status/1984493786169549032,897738094463471616,,review film buku kuliner wisata dsb riset dan wawasan cari di ipad lalu olah di smartphone buat dijadiin lahan cuan kalau mau sustain bikin produk digital via msha lynk mayar si nder
1984437704504066075,Sat Nov 01 01:49:52 +0000 2025,2,Seseru itu tahu spek HP sampe model modelnya,1984437704504066075,,,in,,0,0,0,https://x.com/undefined/status/1984437704504066075,1684026035397083136,,seseru itu tahu spek hp sampe model modelnya
1984233008157638905,Fri Oct 31 12:16:29 +0000 2025,16,ub! rekomendasi tab android murah yang enak buat nyatet2 gitu dong!! ga terlalu butuh yang spek gaming tapi yang penting enak buat nyatet dan palm rejection,1984233008157638905,,,in,,0,7,0,https://x.com/undefined/status/1984233008157638905,809094068294664192,,ub rekomendasi tab android murah yang enak buat nyatet gitu dong ga terlalu butuh yang spek gaming tapi yang penting enak buat nyatet dan palm rejection
1984213763055046706,Fri Oct 31 11:00:00 +0000 2025,3,Mau multitasking tanpa drama ngelag? #GalaxyA17 jawabannya! Dengan 90Hz Refresh Rate bikin semua aktivitas lancar jaya dan Pasti Jadi Stabil Yuk ikutan #IfIWinGalaxyA17Part5 sekarang biar dapet HP kece ini GRATIS Caranya kamu langsung aja cari di Google APA SPESIFIKASI https://t.co/U6UoJC0LhE,1984213763055046706,https://pbs.twimg.com/media/G4jz9tXbQAAwgta.jpg,,in,,1,1,1,https://x.com/undefined/status/1984213763055046706,124839730,,mau multitasking tanpa drama ngelag galaxya jawabannya dengan hz refresh rate bikin semua aktivitas lancar jaya dan pasti jadi stabil yuk ikutan ifiwingalaxya part sekarang biar dapet hp kece ini gratis caranya kamu langsung aja cari di google apa spesifikasi
1984196944328311014,Fri Oct 31 10:02:13 +0000 2025,2,@kegblgnunfaedh Wah nostalgia yg indah.. Zaman blm begitu masif internet seperti youtuber review hp jadi liat spek hp di koran.,1984199220807823698,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1984199220807823698,1461280767414190080,,wah nostalgia yg indah zaman blm begitu masif internet seperti youtuber review hp jadi liat spek hp di koran
1984115785732952572,Fri Oct 31 04:30:41 +0000 2025,1,Mungkin menurunnya budaya membaca terjadi karena teknologi juga. Dulu mau beli hp harus membaca satu tabloid duluu untuk mendapat hp spek yg cocok ,1984115785732952572,,,in,,0,0,0,https://x.com/undefined/status/1984115785732952572,1899558871,,mungkin menurunnya budaya membaca terjadi karena teknologi juga dulu mau beli hp harus membaca satu tabloid duluu untuk mendapat hp spek yg cocok
1983718017696723418,Fri Oct 31 04:14:29 +0000 2025,19,@faradiseye Buka majalah -&gt; lihat bentuk hpnya -&gt; baca spesifikasi hp -&gt; lihat harganya -&gt; tutup majalah -&gt; lanjut main petak umpet.,1984111711859908911,,faradiseye,in,,0,0,0,https://x.com/undefined/status/1984111711859908911,185546510,,buka majalah gt lihat bentuk hpnya gt baca spesifikasi hp gt lihat harganya gt tutup majalah gt lanjut main petak umpet
1984044982735663476,Thu Oct 30 23:49:20 +0000 2025,1,sampek skrg kalo mau beli hp liatin spek dulu bukan asal begaya doang wkwkwkwkw,1984044982735663476,,,in,,0,1,0,https://x.com/undefined/status/1984044982735663476,1152735372595494912,,sampek skrg kalo mau beli hp liatin spek dulu bukan asal begaya doang wkwkwkwkw
1983925775247040553,Thu Oct 30 15:55:39 +0000 2025,1,Anjir dulu suka liat liat klo ada majalah hp begini kayak ngecompare dari spesifikasi nya sama harganya,1983925775247040553,,,in,,0,1,0,https://x.com/undefined/status/1983925775247040553,4921886668,,anjir dulu suka liat liat klo ada majalah hp begini kayak ngecompare dari spesifikasi nya sama harganya
1983861481180741647,Thu Oct 30 11:40:10 +0000 2025,76,serius secakep ini ???????? gila desain cakep bgt mirip iphone nih yg pada pengen punya iphone blm kesampean cocok apalagi spek nya gak kalah bagus #rPhoneBukaniPhone https://t.co/cGoXJAoLIG,1983861481180741647,https://pbs.twimg.com/media/G4gXfCvawAA8HPh.jpg,,in,,0,92,79,https://x.com/undefined/status/1983861481180741647,1176910908854915074,,serius secakep ini gila desain cakep bgt mirip iphone nih yg pada pengen punya iphone blm kesampean cocok apalagi spek nya gak kalah bagus rphonebukaniphone
1983821216621178947,Thu Oct 30 11:25:05 +0000 2025,2,@edelweiic @tanyakanrl Review di yt banyak kak aku jarang foto2 serius pake hp ini. Ini low light mode natural detailnya masih keliatan. Jangan ekspek banyak di harga segini. https://t.co/Fbw0IpPqUQ,1983857688703594647,https://pbs.twimg.com/media/G4gUDdgaUAALsZ0.jpg,edelweiic,in,,0,1,0,https://x.com/undefined/status/1983857688703594647,1670613843645698048,,review di yt banyak kak aku jarang foto serius pake hp ini ini low light mode natural detailnya masih keliatan jangan ekspek banyak di harga segini
1983856522351538287,Thu Oct 30 11:20:27 +0000 2025,10,stop deh ya buat kalian yang sama-samain rphone dan iphone. karena dari spesifikasi aja udah beda cuy. #rPhoneBukaniPhone https://t.co/a80lmnsAfC,1983856522351538287,https://pbs.twimg.com/media/G4gS_YZa8AU6Der.jpg,,in,,0,10,5,https://x.com/undefined/status/1983856522351538287,1230761916814872576,,stop deh ya buat kalian yang sama samain rphone dan iphone karena dari spesifikasi aja udah beda cuy rphonebukaniphone
1983856209007669376,Thu Oct 30 11:19:13 +0000 2025,1,pasti pada bilang nih mirip iphone padahal jelas loh #rPhoneBukaniPhone dari spek dan desainnya aja udah beda https://t.co/9XaVjgFfe0,1983856209007669376,https://pbs.twimg.com/media/G4gSskJawAAeURd.jpg,,in,,0,1,1,https://x.com/undefined/status/1983856209007669376,1556141202587938821,,pasti pada bilang nih mirip iphone padahal jelas loh rphonebukaniphone dari spek dan desainnya aja udah beda
1983821216621178947,Thu Oct 30 09:48:38 +0000 2025,74,@tanyakanrl Emang paling bener klo ambil hp yg value for money itu dari Infinix Motorola dan pastinya Xiaomi. Samsung? Ada juga yg bagus tapi spesifikasi tidak seperti yg disuguhkan oleh 3 brand tadi dengan harga segitu.,1983833415318434273,,tanyakanrl,in,,1,5,1,https://x.com/undefined/status/1983833415318434273,1398048953728307200,,emang paling bener klo ambil hp yg value for money itu dari infinix motorola dan pastinya xiaomi samsung ada juga yg bagus tapi spesifikasi tidak seperti yg disuguhkan oleh brand tadi dengan harga segitu
1983821520133591162,Thu Oct 30 09:01:22 +0000 2025,66,Ini review dari @SobatHAPE yang udah buktiin kalau #GalaxyZFold7 punya durabilitas yang juara banget! HP kamu bisa kayak gini juga gak? Beli sekarang ada total benefit hingga 5 Juta. Info lengkapnya cek di https://t.co/vMZ2zKCMVy #UnfoldPowerFlipTheNorm #BeFoldABLE #GalaxyCan https://t.co/YDzHmaDDzi,1983821520133591162,https://pbs.twimg.com/media/G4fyBzzXwAAs97x.jpg,,in,,0,5,13,https://x.com/undefined/status/1983821520133591162,237230213,,ini review dari yang udah buktiin kalau galaxyzfold punya durabilitas yang juara banget hp kamu bisa kayak gini juga gak beli sekarang ada total benefit hingga juta info lengkapnya cek di unfoldpowerflipthenorm befoldable galaxycan
1983516983497810376,Thu Oct 30 02:01:30 +0000 2025,20,@Movies4u_Officl @KChiruTweets Lanja kodaka https://t.co/6QdVg1s3bM,1983715857235898706,,Movies4u_Officl,in,,0,0,1,https://x.com/undefined/status/1983715857235898706,866148645078355968,,lanja kodaka
1983704492010041593,Thu Oct 30 01:16:20 +0000 2025,13,Semalem aku debat sama orang di WAG kelas filsafat. Dia ngaku evolusionis ngutip Dawkins sampai Steven Pinker. Pas ditanya baca bukunya gak? Jawabannya: nggak. Terus aku nyesel ngeladeninnya. Ini mirip kayak sinefil ngaku nonton banyak film padahal tukang copas review ,1983704492010041593,,,in,,0,4,1,https://x.com/undefined/status/1983704492010041593,233421923,,semalem aku debat sama orang di wag kelas filsafat dia ngaku evolusionis ngutip dawkins sampai steven pinker pas ditanya baca bukunya gak jawabannya nggak terus aku nyesel ngeladeninnya ini mirip kayak sinefil ngaku nonton banyak film padahal tukang copas review
1983664884249399570,Wed Oct 29 22:38:57 +0000 2025,41,Rekomendasi Smart Tv Android Spek Gahar Harga under 2juta! -A thread- https://t.co/xfjaoncsXW,1983664884249399570,https://pbs.twimg.com/media/G4dkslma8AMRJ7Q.jpg,,in,,2,1,33,https://x.com/undefined/status/1983664884249399570,31998432,,rekomendasi smart tv android spek gahar harga under juta a thread
1983361799962669078,Wed Oct 29 14:49:37 +0000 2025,3,@rasjawa Aku user iphon+samsul yg harganya sama. Kl review ku pribadi. Kelebihan andorid itu aplikasi apa aja bs masuk. Termasuk aplikasi ilegal. Ga kyk iphon yg aplikasi hrs resmi. Tp ipon aman ga ada aplikasi scaming. Simpel. Dan awet. Iphon 11 6th g da kendala samsung udah ganti 2x,1983546773097570735,,rasjawa,in,,0,0,0,https://x.com/undefined/status/1983546773097570735,1834459224744886272,,aku user iphon samsul yg harganya sama kl review ku pribadi kelebihan andorid itu aplikasi apa aja bs masuk termasuk aplikasi ilegal ga kyk iphon yg aplikasi hrs resmi tp ipon aman ga ada aplikasi scaming simpel dan awet iphon th g da kendala samsung udah ganti x
1983528203055693879,Wed Oct 29 14:26:57 +0000 2025,1,@SobatHAPE Ini yang bikin maju mundur beli iphone 17 pro banyak review kameranya bapuk spending 23jt+ dpt kualitas foto kek gini ,1983541067145416725,,SobatHAPE,in,,1,1,0,https://x.com/undefined/status/1983541067145416725,330340103,,ini yang bikin maju mundur beli iphone pro banyak review kameranya bapuk spending jt dpt kualitas foto kek gini
1983509983661817862,Wed Oct 29 12:23:26 +0000 2025,6,Twter war hp pasti ada plus minusnya dijelasin apankurangnya (walau twt disini rerata pada anti IP orang2nyq) Tapi kalo di trid wajib bgt hina samsung sama ip. Pokonya brand CN numbewan. Smsung IP cuma menang nama. Spek ampas. Awas lightsaber awas kamera geter ,1983509983661817862,,,in,,0,2,0,https://x.com/undefined/status/1983509983661817862,1794249687639412736,,twter war hp pasti ada plus minusnya dijelasin apankurangnya walau twt disini rerata pada anti ip orang nyq tapi kalo di trid wajib bgt hina samsung sama ip pokonya brand cn numbewan smsung ip cuma menang nama spek ampas awas lightsaber awas kamera geter
1983387093930778915,Wed Oct 29 04:15:07 +0000 2025,27, samsung user ada yg udah update? review perbandingannya sama one ui 7.0 gimanaa? https://t.co/xOaTVUZzAq,1983387093930778915,https://pbs.twimg.com/media/G4ZoDPFWQAEHKyz.jpg,,in,,7,25,1,https://x.com/undefined/status/1983387093930778915,3543482659,,samsung user ada yg udah update review perbandingannya sama one ui gimanaa
1983090237997039992,Tue Oct 28 14:57:52 +0000 2025,1,@pikeutthew Aminnnnn spek fuma satu buat ayis dan mena semoga lewat di mall ya tuhan siap kasih nomer hp dan urat malu putus,1983186461760606624,,pikeutthew,in,,0,0,0,https://x.com/undefined/status/1983186461760606624,1964017573223419911,,aminnnnn spek fuma satu buat ayis dan mena semoga lewat di mall ya tuhan siap kasih nomer hp dan urat malu putus
1983129166477132109,Tue Oct 28 14:29:32 +0000 2025,8,@tanyakanrl Kmrn liat2 review yg bagus Tecno Spark 40+ Layarnya buset bngt kek samsung flagship.. (udh liat lgsg dan pegang krn dibeli sma temen),1983179327840952373,,tanyakanrl,in,,0,3,0,https://x.com/undefined/status/1983179327840952373,1673022859768397826,,kmrn liat review yg bagus tecno spark layarnya buset bngt kek samsung flagship udh liat lgsg dan pegang krn dibeli sma temen
1983052761215402237,Tue Oct 28 06:06:36 +0000 2025,1,kntl ada yg review hp di tokped malah aplot muka bahlil,1983052761215402237,,,in,,0,0,0,https://x.com/undefined/status/1983052761215402237,1644568898518552578,,kntl ada yg review hp di tokped malah aplot muka bahlil
1982776306304786804,Tue Oct 28 05:58:23 +0000 2025,0,@MrsQinche Iya kah berarti saking gedenya mungkin kak.. atau spek hp nya kah yaa? Aku juga pernah gedek ga dapat notif lagi di game pas pindah device jadi aku uninstall. Jadi plong lagi tu kan yaa. Nah sekarang tiap ada nyoba glint aku save yang mau di-upload lalu langsung hapus.,1983050695021670844,,MrsQinche,in,,0,0,0,https://x.com/undefined/status/1983050695021670844,238568936,,iya kah berarti saking gedenya mungkin kak atau spek hp nya kah yaa aku juga pernah gedek ga dapat notif lagi di game pas pindah device jadi aku uninstall jadi plong lagi tu kan yaa nah sekarang tiap ada nyoba glint aku save yang mau di upload lalu langsung hapus
1983027242767909335,Tue Oct 28 04:25:12 +0000 2025,4,Unboxing iPhone Air: Rasakan sensasi menggenggam ponsel super enteng yang ketipisannya gak masuk akal tapi tetap nyaman di tangan. Baca di sini: https://t.co/vwkD4eXGBb ~TR #iPhoneAir #Spesifikasi #Unboxing https://t.co/SyiIVeQBx8,1983027242767909335,https://pbs.twimg.com/media/G4UgsW8aYAAyLYP.jpg,,in,,0,1,1,https://x.com/undefined/status/1983027242767909335,23343960,,unboxing iphone air rasakan sensasi menggenggam ponsel super enteng yang ketipisannya gak masuk akal tapi tetap nyaman di tangan baca di sini tr iphoneair spesifikasi unboxing
1982802021746102655,Mon Oct 27 13:30:15 +0000 2025,1,&lt;WTR / WANT TO RENT / SEWA HP HANDPHONE&gt; The Boyz The Blaze World Tour in Jakarta RIIZE : Riizing Loud in Jakarta 2026 ZEROBASEONE World Tour [𝗛𝗘𝗥𝗘&amp;𝗡𝗢𝗪] in Singapore iPhone 16 Pro 256 gb (1 unit) Spek kamera 16pro sama yaa dengan 16promax DM for https://t.co/AoPP9mKOMJ,1982802021746102655,https://pbs.twimg.com/media/G4RT7YBXIAAWRpd.jpg,,en,,1,0,1,https://x.com/undefined/status/1982802021746102655,959822177745846277,,lt wtr want to rent sewa hp handphone gt the boyz the blaze world tour in jakarta riize riizing loud in jakarta zerobaseone world tour amp in singapore iphone pro gb unit spek kamera pro sama yaa dengan promax dm for
1982687841483137295,Mon Oct 27 05:56:32 +0000 2025,114,Ini dia review #GalaxyZFold7 dari DKID Media yang diuji berbagai rintangan tetap aman dan kokoh Hp kamu bisa kayak gini juga gak? RT &amp; Reply tweet ini dengan Aku mau punya #GalaxyZFold7 dengan durability yang kuat #UnfoldPowerFlipTheNorm #BeFoldABLE #GalaxyCan #GalaxyAI https://t.co/V2RPhjE7tq,1982687841483137295,https://pbs.twimg.com/amplify_video_thumb/1982667372637888512/img/VoKQLcn1pWzI43Kc.jpg,,in,,1,94,75,https://x.com/undefined/status/1982687841483137295,237230213,,ini dia review galaxyzfold dari dkid media yang diuji berbagai rintangan tetap aman dan kokoh hp kamu bisa kayak gini juga gak rt amp reply tweet ini dengan aku mau punya galaxyzfold dengan durability yang kuat unfoldpowerflipthenorm befoldable galaxycan galaxyai
1982622813111398465,Mon Oct 27 01:38:08 +0000 2025,17,Aku ditawarin beli hp sama om ku tapi ga boleh iphone atau samsung(karna takut green line) aku pengen banget samsung a56 kira² yang punya spesifikasi mirip ini merek hp apa?? Atau aku butuh hp yang kameranya bisa buat ngonten dan ram besar kira² hp apa? Terimakasih yap!,1982622813111398465,,,in,,0,12,0,https://x.com/undefined/status/1982622813111398465,1894088638180573184,,aku ditawarin beli hp sama om ku tapi ga boleh iphone atau samsung karna takut green line aku pengen banget samsung a kira yang punya spesifikasi mirip ini merek hp apa atau aku butuh hp yang kameranya bisa buat ngonten dan ram besar kira hp apa terimakasih yap
1982492223540486464,Sun Oct 26 16:59:13 +0000 2025,1,hp ak marah kayaknya gra2 ak search review ip 16 sm 17 trus ,1982492223540486464,,,in,,0,0,0,https://x.com/undefined/status/1982492223540486464,1415222011853369345,,hp ak marah kayaknya gra ak search review ip sm trus
1982437704836194543,Sun Oct 26 13:22:35 +0000 2025,61,Sudah pasti saya memilih iPhone 17 Pro Max atas faktor spesifikasi serta hayat. Tapi sekiranya saya sudah memiliki iPhone 16 Pro Max mustahil untuk menaik taraf ke model tersebut.,1982437704836194543,,,in,,0,0,4,https://x.com/undefined/status/1982437704836194543,3286689331,,sudah pasti saya memilih iphone pro max atas faktor spesifikasi serta hayat tapi sekiranya saya sudah memiliki iphone pro max mustahil untuk menaik taraf ke model tersebut
1981947431270142444,Sat Oct 25 04:54:25 +0000 2025,2,Terima kasih banyak buat semua yang udah Rent HP di TDS4 Jakarta kemarin Selama 2 hari penuh kami handle lebih dari 40 orang penyewa Makasih juga buat semua review baiknya bener-bener berarti banget yang mau rent hp untuk konser/fanmeet boleh dm aku aja yahh,1981947431270142444,,,in,,0,2,0,https://x.com/undefined/status/1981947431270142444,1419828439,,terima kasih banyak buat semua yang udah rent hp di tds jakarta kemarin selama hari penuh kami handle lebih dari orang penyewa makasih juga buat semua review baiknya bener bener berarti banget yang mau rent hp untuk konser fanmeet boleh dm aku aja yahh
